count,export_cntry,import_cntry,time,sim_index,export,import,ex_im,gen_index,seq_index
1,15,18,113,1,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,8,122,1,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,15,154,1,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,42,157,1,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,12,166,1,"Korea, Republic of",India,"Korea, Republic of: India",2,1
1,18,37,193,1,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,7,207,1,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,1
1,18,35,217,1,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,23,235,1,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,18,21,238,1,"Korea, Republic of",Lao People's Democratic Republic,"Korea, Republic of: Lao People's Democratic Republic",2,1
1,18,39,250,1,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,1
1,18,29,296,1,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,15,37,72,2,Japan,Thailand,Japan: Thailand,1,1
1,15,13,88,2,Japan,Indonesia,Japan: Indonesia,1,2
1,15,8,102,2,Japan,China,Japan: China,1,3
1,15,18,113,2,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,4
1,15,18,124,3,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,15,148,3,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,42,168,3,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,8,184,3,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,7,185,3,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,1
1,18,35,202,3,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,37,220,3,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,29,237,3,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,18,39,284,3,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,1
1,18,11,285,3,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,18,13,329,3,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,1
1,18,32,335,3,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,1
1,18,23,341,3,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,37,21,387,3,Thailand,Lao People's Democratic Republic,Thailand: Lao People's Democratic Republic,3,1
1,37,12,429,3,Thailand,India,Thailand: India,3,1
1,37,26,431,3,Thailand,Myanmar,Thailand: Myanmar,3,1
1,23,6,495,3,Malaysia,Brunei Darussalam,Malaysia: Brunei Darussalam,3,1
1,12,14,532,3,India,"Iran, Islamic Republic of","India: Iran, Islamic Republic of",4,1
1,8,16,620,3,China,Jordan,China: Jordan,3,1
1,8,1,628,3,China,Armenia,China: Armenia,3,1
1,8,40,635,3,China,United Arab Emirates,China: United Arab Emirates,3,1
1,12,4,662,3,India,Bangladesh,India: Bangladesh,4,1
1,8,25,753,3,China,Mongolia,China: Mongolia,3,1
1,40,31,775,3,United Arab Emirates,Saudi Arabia,United Arab Emirates: Saudi Arabia,4,1
1,31,19,807,3,Saudi Arabia,Kuwait,Saudi Arabia: Kuwait,5,1
1,31,3,841,3,Saudi Arabia,Bahrain,Saudi Arabia: Bahrain,5,1
1,12,27,989,3,India,Nepal,India: Nepal,4,1
1,15,8,95,4,Japan,China,Japan: China,1,1
1,15,18,109,4,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,26,118,4,"Korea, Republic of",Myanmar,"Korea, Republic of: Myanmar",2,2
1,15,35,122,4,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,3
1,18,37,172,4,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,2
1,18,13,211,4,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,2
1,18,29,285,4,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,2
1,18,15,303,4,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,15,35,43,5,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,1
1,15,18,84,5,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,42,6,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,35,122,6,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,15,18,81,7,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,118,7,Japan,China,Japan: China,1,2
1,15,18,97,8,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,8,101,8,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,15,35,116,8,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,18,37,125,8,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,15,18,73,9,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,29,81,9,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,15,23,93,9,Japan,Malaysia,Japan: Malaysia,1,2
1,15,35,100,9,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,3
1,15,18,50,10,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,10,11,Japan,China,Japan: China,1,1
1,15,18,42,11,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,7,98,11,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,2
1,15,37,146,11,Japan,Thailand,Japan: Thailand,1,3
1,15,18,72,12,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,73,13,Japan,China,Japan: China,1,1
1,15,26,100,13,Japan,Myanmar,Japan: Myanmar,1,2
1,15,18,135,13,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,3
1,18,29,150,13,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,3
1,18,15,152,13,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,3
1,18,42,244,13,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,3
1,18,37,264,13,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,3
1,15,12,59,14,Japan,India,Japan: India,1,1
1,15,11,82,14,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,2
1,11,8,85,14,"Hong Kong, China",China,"Hong Kong, China: China",2,2
1,11,35,97,14,"Hong Kong, China","Taiwan, Province of China","Hong Kong, China: Taiwan, Province of China",2,2
1,15,18,98,14,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,3
1,18,15,109,14,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,3
1,18,42,113,14,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,3
1,18,29,124,14,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,3
1,18,23,134,14,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,3
1,18,37,137,14,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,3
2,18,32,142,14,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,3
1,18,39,161,14,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,3
1,18,13,162,14,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,3
1,18,7,164,14,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,3
1,11,26,179,14,"Hong Kong, China",Myanmar,"Hong Kong, China: Myanmar",2,2
1,18,20,180,14,"Korea, Republic of",Kyrgyzstan,"Korea, Republic of: Kyrgyzstan",2,3
1,8,25,198,14,China,Mongolia,China: Mongolia,3,2
1,15,8,202,14,Japan,China,Japan: China,1,4
1,8,40,204,14,China,United Arab Emirates,China: United Arab Emirates,3,2
1,8,21,207,14,China,Lao People's Democratic Republic,China: Lao People's Democratic Republic,3,2
1,8,31,217,14,China,Saudi Arabia,China: Saudi Arabia,3,2
1,8,2,221,14,China,Azerbaijan,China: Azerbaijan,3,2
1,8,36,227,14,China,Tajikistan,China: Tajikistan,3,2
1,8,4,230,14,China,Bangladesh,China: Bangladesh,3,2
1,15,32,230,14,Japan,Singapore,Japan: Singapore,1,5
1,32,6,231,14,Singapore,Brunei Darussalam,Singapore: Brunei Darussalam,3,3
1,15,37,231,14,Japan,Thailand,Japan: Thailand,1,6
1,8,17,233,14,China,Kazakhstan,China: Kazakhstan,3,2
1,37,27,235,14,Thailand,Nepal,Thailand: Nepal,3,3
1,31,3,243,14,Saudi Arabia,Bahrain,Saudi Arabia: Bahrain,4,2
1,15,13,243,14,Japan,Indonesia,Japan: Indonesia,1,7
1,15,23,244,14,Japan,Malaysia,Japan: Malaysia,1,8
1,31,19,256,14,Saudi Arabia,Kuwait,Saudi Arabia: Kuwait,4,2
1,15,29,260,14,Japan,Philippines,Japan: Philippines,1,9
1,15,24,261,14,Japan,Maldives,Japan: Maldives,1,10
1,15,35,262,14,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,11
1,15,42,264,14,Japan,Viet Nam,Japan: Viet Nam,1,12
1,31,22,284,14,Saudi Arabia,Lebanon,Saudi Arabia: Lebanon,4,2
1,15,27,287,14,Japan,Nepal,Japan: Nepal,1,13
1,29,28,299,14,Philippines,Oman,Philippines: Oman,3,3
1,31,30,299,14,Saudi Arabia,Qatar,Saudi Arabia: Qatar,4,2
1,31,16,303,14,Saudi Arabia,Jordan,Saudi Arabia: Jordan,4,2
1,23,34,303,14,Malaysia,Syrian Arab Republic,Malaysia: Syrian Arab Republic,3,3
1,15,19,312,14,Japan,Kuwait,Japan: Kuwait,1,14
2,36,41,318,14,Tajikistan,Uzbekistan,Tajikistan: Uzbekistan,4,2
1,15,31,324,14,Japan,Saudi Arabia,Japan: Saudi Arabia,1,15
1,15,40,326,14,Japan,United Arab Emirates,Japan: United Arab Emirates,1,16
1,15,7,336,14,Japan,Cambodia,Japan: Cambodia,1,17
1,22,9,336,14,Lebanon,Cyprus,Lebanon: Cyprus,5,2
1,39,14,337,14,Turkey,"Iran, Islamic Republic of","Turkey: Iran, Islamic Republic of",3,3
1,12,33,343,14,India,Sri Lanka,India: Sri Lanka,2,1
1,12,5,349,14,India,Bhutan,India: Bhutan,2,1
1,13,38,367,14,Indonesia,Timor-Leste,Indonesia: Timor-Leste,3,3
1,39,10,368,14,Turkey,Georgia,Turkey: Georgia,3,3
1,14,1,694,14,"Iran, Islamic Republic of",Armenia,"Iran, Islamic Republic of: Armenia",4,3
1,15,18,75,15,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,29,70,16,Japan,Philippines,Japan: Philippines,1,1
1,29,8,109,16,Philippines,China,Philippines: China,2,1
1,29,19,122,16,Philippines,Kuwait,Philippines: Kuwait,2,1
1,29,11,128,16,Philippines,"Hong Kong, China","Philippines: Hong Kong, China",2,1
1,29,15,133,16,Philippines,Japan,Philippines: Japan,2,1
1,29,18,141,16,Philippines,"Korea, Republic of","Philippines: Korea, Republic of",2,1
1,29,37,144,16,Philippines,Thailand,Philippines: Thailand,2,1
1,29,32,156,16,Philippines,Singapore,Philippines: Singapore,2,1
1,29,23,170,16,Philippines,Malaysia,Philippines: Malaysia,2,1
1,29,28,174,16,Philippines,Oman,Philippines: Oman,2,1
1,29,35,183,16,Philippines,"Taiwan, Province of China","Philippines: Taiwan, Province of China",2,1
1,8,13,191,16,China,Indonesia,China: Indonesia,3,1
1,8,26,196,16,China,Myanmar,China: Myanmar,3,1
1,8,21,198,16,China,Lao People's Democratic Republic,China: Lao People's Democratic Republic,3,1
1,8,17,206,16,China,Kazakhstan,China: Kazakhstan,3,1
1,8,42,212,16,China,Viet Nam,China: Viet Nam,3,1
1,37,12,214,16,Thailand,India,Thailand: India,3,1
1,8,4,218,16,China,Bangladesh,China: Bangladesh,3,1
1,29,40,218,16,Philippines,United Arab Emirates,Philippines: United Arab Emirates,2,1
1,8,39,233,16,China,Turkey,China: Turkey,3,1
1,15,8,237,16,Japan,China,Japan: China,1,2
1,15,18,244,16,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,3
2,8,7,246,16,China,Cambodia,China: Cambodia,3,1
1,39,14,246,16,Turkey,"Iran, Islamic Republic of","Turkey: Iran, Islamic Republic of",4,1
1,15,37,246,16,Japan,Thailand,Japan: Thailand,1,4
1,8,33,247,16,China,Sri Lanka,China: Sri Lanka,3,1
1,15,35,248,16,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,5
1,15,32,249,16,Japan,Singapore,Japan: Singapore,1,6
1,8,25,255,16,China,Mongolia,China: Mongolia,3,1
1,8,31,264,16,China,Saudi Arabia,China: Saudi Arabia,3,1
1,8,24,272,16,China,Maldives,China: Maldives,3,1
1,8,41,279,16,China,Uzbekistan,China: Uzbekistan,3,1
1,15,11,288,16,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,7
1,15,13,292,16,Japan,Indonesia,Japan: Indonesia,1,8
1,8,16,294,16,China,Jordan,China: Jordan,3,1
1,39,2,302,16,Turkey,Azerbaijan,Turkey: Azerbaijan,4,1
1,15,42,303,16,Japan,Viet Nam,Japan: Viet Nam,1,9
1,39,10,305,16,Turkey,Georgia,Turkey: Georgia,4,1
1,39,34,309,16,Turkey,Syrian Arab Republic,Turkey: Syrian Arab Republic,4,1
1,23,6,314,16,Malaysia,Brunei Darussalam,Malaysia: Brunei Darussalam,3,1
1,17,20,316,16,Kazakhstan,Kyrgyzstan,Kazakhstan: Kyrgyzstan,4,1
1,15,39,317,16,Japan,Turkey,Japan: Turkey,1,10
1,15,23,326,16,Japan,Malaysia,Japan: Malaysia,1,11
1,15,7,327,16,Japan,Cambodia,Japan: Cambodia,1,12
2,13,38,330,16,Indonesia,Timor-Leste,Indonesia: Timor-Leste,4,1
1,15,12,338,16,Japan,India,Japan: India,1,13
1,39,30,341,16,Turkey,Qatar,Turkey: Qatar,4,1
1,31,3,345,16,Saudi Arabia,Bahrain,Saudi Arabia: Bahrain,4,1
1,15,25,361,16,Japan,Mongolia,Japan: Mongolia,1,14
1,15,40,367,16,Japan,United Arab Emirates,Japan: United Arab Emirates,1,15
1,17,36,378,16,Kazakhstan,Tajikistan,Kazakhstan: Tajikistan,4,1
1,15,41,401,16,Japan,Uzbekistan,Japan: Uzbekistan,1,16
1,12,27,498,16,India,Nepal,India: Nepal,4,1
1,15,35,52,17,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,1
1,35,13,59,17,"Taiwan, Province of China",Indonesia,"Taiwan, Province of China: Indonesia",2,1
1,15,18,64,17,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,35,15,126,17,"Taiwan, Province of China",Japan,"Taiwan, Province of China: Japan",2,1
1,35,8,145,17,"Taiwan, Province of China",China,"Taiwan, Province of China: China",2,1
1,35,11,146,17,"Taiwan, Province of China","Hong Kong, China","Taiwan, Province of China: Hong Kong, China",2,1
1,35,39,157,17,"Taiwan, Province of China",Turkey,"Taiwan, Province of China: Turkey",2,1
1,35,42,159,17,"Taiwan, Province of China",Viet Nam,"Taiwan, Province of China: Viet Nam",2,1
1,35,32,160,17,"Taiwan, Province of China",Singapore,"Taiwan, Province of China: Singapore",2,1
1,35,37,165,17,"Taiwan, Province of China",Thailand,"Taiwan, Province of China: Thailand",2,1
1,35,23,223,17,"Taiwan, Province of China",Malaysia,"Taiwan, Province of China: Malaysia",2,1
1,8,25,224,17,China,Mongolia,China: Mongolia,3,1
1,8,26,240,17,China,Myanmar,China: Myanmar,3,1
1,8,7,252,17,China,Cambodia,China: Cambodia,3,1
1,35,29,259,17,"Taiwan, Province of China",Philippines,"Taiwan, Province of China: Philippines",2,1
1,11,12,264,17,"Hong Kong, China",India,"Hong Kong, China: India",3,1
1,11,16,268,17,"Hong Kong, China",Jordan,"Hong Kong, China: Jordan",3,1
1,8,40,274,17,China,United Arab Emirates,China: United Arab Emirates,3,1
1,8,28,278,17,China,Oman,China: Oman,3,1
1,15,42,292,17,Japan,Viet Nam,Japan: Viet Nam,1,3
1,15,8,303,17,Japan,China,Japan: China,1,4
1,8,21,303,17,China,Lao People's Democratic Republic,China: Lao People's Democratic Republic,3,1
1,15,11,306,17,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,5
1,15,32,307,17,Japan,Singapore,Japan: Singapore,1,6
1,15,37,310,17,Japan,Thailand,Japan: Thailand,1,7
1,13,31,312,17,Indonesia,Saudi Arabia,Indonesia: Saudi Arabia,3,1
1,15,13,315,17,Japan,Indonesia,Japan: Indonesia,1,8
1,8,38,317,17,China,Timor-Leste,China: Timor-Leste,3,1
1,15,29,318,17,Japan,Philippines,Japan: Philippines,1,9
1,15,23,327,17,Japan,Malaysia,Japan: Malaysia,1,10
1,15,10,335,17,Japan,Georgia,Japan: Georgia,1,11
1,8,30,335,17,China,Qatar,China: Qatar,3,1
1,8,17,347,17,China,Kazakhstan,China: Kazakhstan,3,1
1,15,40,350,17,Japan,United Arab Emirates,Japan: United Arab Emirates,1,12
1,23,6,351,17,Malaysia,Brunei Darussalam,Malaysia: Brunei Darussalam,3,1
1,23,4,354,17,Malaysia,Bangladesh,Malaysia: Bangladesh,3,1
1,15,41,364,17,Japan,Uzbekistan,Japan: Uzbekistan,1,13
1,37,33,365,17,Thailand,Sri Lanka,Thailand: Sri Lanka,3,1
1,15,12,370,17,Japan,India,Japan: India,1,14
1,8,27,372,17,China,Nepal,China: Nepal,3,1
1,18,20,391,17,"Korea, Republic of",Kyrgyzstan,"Korea, Republic of: Kyrgyzstan",2,2
1,15,24,441,17,Japan,Maldives,Japan: Maldives,1,15
1,12,14,451,17,India,"Iran, Islamic Republic of","India: Iran, Islamic Republic of",4,1
1,28,19,489,17,Oman,Kuwait,Oman: Kuwait,4,1
1,12,2,492,17,India,Azerbaijan,India: Azerbaijan,4,1
1,13,34,502,17,Indonesia,Syrian Arab Republic,Indonesia: Syrian Arab Republic,3,1
1,12,22,569,17,India,Lebanon,India: Lebanon,4,1
1,14,1,652,17,"Iran, Islamic Republic of",Armenia,"Iran, Islamic Republic of: Armenia",5,1
1,17,36,886,17,Kazakhstan,Tajikistan,Kazakhstan: Tajikistan,4,1
1,15,8,25,18,Japan,China,Japan: China,1,1
1,8,15,69,18,China,Japan,China: Japan,2,1
1,8,7,79,18,China,Cambodia,China: Cambodia,2,1
1,8,11,83,18,China,"Hong Kong, China","China: Hong Kong, China",2,1
1,8,35,86,18,China,"Taiwan, Province of China","China: Taiwan, Province of China",2,1
1,8,37,90,18,China,Thailand,China: Thailand,2,1
1,8,42,93,18,China,Viet Nam,China: Viet Nam,2,1
1,8,29,97,18,China,Philippines,China: Philippines,2,1
1,11,18,98,18,"Hong Kong, China","Korea, Republic of","Hong Kong, China: Korea, Republic of",3,1
1,8,14,99,18,China,"Iran, Islamic Republic of","China: Iran, Islamic Republic of",2,1
1,8,16,112,18,China,Jordan,China: Jordan,2,1
1,8,12,115,18,China,India,China: India,2,1
1,8,26,120,18,China,Myanmar,China: Myanmar,2,1
1,8,24,139,18,China,Maldives,China: Maldives,2,1
1,8,25,148,18,China,Mongolia,China: Mongolia,2,1
1,8,40,148,18,China,United Arab Emirates,China: United Arab Emirates,2,1
1,8,32,151,18,China,Singapore,China: Singapore,2,1
1,8,13,157,18,China,Indonesia,China: Indonesia,2,1
1,8,30,171,18,China,Qatar,China: Qatar,2,1
1,8,23,180,18,China,Malaysia,China: Malaysia,2,1
1,37,21,184,18,Thailand,Lao People's Democratic Republic,Thailand: Lao People's Democratic Republic,3,1
1,11,6,185,18,"Hong Kong, China",Brunei Darussalam,"Hong Kong, China: Brunei Darussalam",3,1
1,8,39,189,18,China,Turkey,China: Turkey,2,1
1,8,33,255,18,China,Sri Lanka,China: Sri Lanka,2,1
1,8,17,343,18,China,Kazakhstan,China: Kazakhstan,2,1
1,37,4,360,18,Thailand,Bangladesh,Thailand: Bangladesh,3,1
1,15,11,432,18,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,2
1,15,18,72,19,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,104,20,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,42,39,21,Japan,Viet Nam,Japan: Viet Nam,1,1
1,15,18,96,21,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,54,22,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,95,23,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,15,162,23,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,35,192,23,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,15,18,17,24,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,42,79,24,Japan,Viet Nam,Japan: Viet Nam,1,2
1,15,35,93,24,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,3
1,15,32,240,24,Japan,Singapore,Japan: Singapore,1,4
1,15,8,68,25,Japan,China,Japan: China,1,1
1,15,18,120,25,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,91,26,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,35,145,26,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,15,18,48,27,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,15,73,27,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,15,18,57,28,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,35,61,28,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,35,8,89,28,"Taiwan, Province of China",China,"Taiwan, Province of China: China",2,2
1,35,15,89,28,"Taiwan, Province of China",Japan,"Taiwan, Province of China: Japan",2,2
1,35,37,102,28,"Taiwan, Province of China",Thailand,"Taiwan, Province of China: Thailand",2,2
1,8,11,106,28,China,"Hong Kong, China","China: Hong Kong, China",3,2
1,35,23,110,28,"Taiwan, Province of China",Malaysia,"Taiwan, Province of China: Malaysia",2,2
1,8,32,141,28,China,Singapore,China: Singapore,3,2
1,8,12,155,28,China,India,China: India,3,2
1,35,29,155,28,"Taiwan, Province of China",Philippines,"Taiwan, Province of China: Philippines",2,2
1,8,26,165,28,China,Myanmar,China: Myanmar,3,2
1,8,42,176,28,China,Viet Nam,China: Viet Nam,3,2
1,8,25,185,28,China,Mongolia,China: Mongolia,3,2
1,8,24,195,28,China,Maldives,China: Maldives,3,2
1,11,6,202,28,"Hong Kong, China",Brunei Darussalam,"Hong Kong, China: Brunei Darussalam",4,2
1,35,40,205,28,"Taiwan, Province of China",United Arab Emirates,"Taiwan, Province of China: United Arab Emirates",2,2
1,8,13,210,28,China,Indonesia,China: Indonesia,3,2
1,8,2,211,28,China,Azerbaijan,China: Azerbaijan,3,2
1,15,37,214,28,Japan,Thailand,Japan: Thailand,1,3
1,8,33,216,28,China,Sri Lanka,China: Sri Lanka,3,2
1,8,7,218,28,China,Cambodia,China: Cambodia,3,2
1,15,25,219,28,Japan,Mongolia,Japan: Mongolia,1,4
1,15,42,224,28,Japan,Viet Nam,Japan: Viet Nam,1,5
1,15,11,226,28,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,6
1,8,39,231,28,China,Turkey,China: Turkey,3,2
1,8,17,233,28,China,Kazakhstan,China: Kazakhstan,3,2
1,8,21,234,28,China,Lao People's Democratic Republic,China: Lao People's Democratic Republic,3,2
1,15,8,236,28,Japan,China,Japan: China,1,7
1,15,12,244,28,Japan,India,Japan: India,1,8
1,15,29,245,28,Japan,Philippines,Japan: Philippines,1,9
1,15,32,268,28,Japan,Singapore,Japan: Singapore,1,10
1,15,39,271,28,Japan,Turkey,Japan: Turkey,1,11
1,15,13,306,28,Japan,Indonesia,Japan: Indonesia,1,12
1,15,23,314,28,Japan,Malaysia,Japan: Malaysia,1,13
1,40,31,324,28,United Arab Emirates,Saudi Arabia,United Arab Emirates: Saudi Arabia,3,2
1,40,19,327,28,United Arab Emirates,Kuwait,United Arab Emirates: Kuwait,3,2
1,40,28,327,28,United Arab Emirates,Oman,United Arab Emirates: Oman,3,2
1,37,16,472,28,Thailand,Jordan,Thailand: Jordan,3,2
1,12,4,515,28,India,Bangladesh,India: Bangladesh,4,2
1,12,27,529,28,India,Nepal,India: Nepal,4,2
1,12,22,558,28,India,Lebanon,India: Lebanon,4,2
1,12,5,560,28,India,Bhutan,India: Bhutan,4,2
1,12,30,589,28,India,Qatar,India: Qatar,4,2
1,15,8,13,29,Japan,China,Japan: China,1,1
1,15,29,59,29,Japan,Philippines,Japan: Philippines,1,2
1,15,18,65,29,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,3
1,15,18,117,30,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,49,31,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,138,32,Japan,China,Japan: China,1,1
1,15,18,141,32,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,33,33,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,11,138,33,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,2
1,15,18,40,34,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,96,35,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,56,36,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,37,138,36,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,15,18,7,37,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,35,14,37,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,8,18,37,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,15,26,37,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,41,36,37,"Korea, Republic of",Uzbekistan,"Korea, Republic of: Uzbekistan",2,1
1,18,42,43,37,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,15,18,40,38,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,58,38,Japan,China,Japan: China,1,2
1,18,35,77,38,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,42,112,38,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,29,124,38,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,18,15,131,38,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,37,161,38,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,23,163,38,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,18,11,172,38,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,18,21,189,38,"Korea, Republic of",Lao People's Democratic Republic,"Korea, Republic of: Lao People's Democratic Republic",2,1
1,18,25,203,38,"Korea, Republic of",Mongolia,"Korea, Republic of: Mongolia",2,1
1,15,18,71,39,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,32,70,40,Japan,Singapore,Japan: Singapore,1,1
1,32,18,81,40,Singapore,"Korea, Republic of","Singapore: Korea, Republic of",2,1
1,32,6,95,40,Singapore,Brunei Darussalam,Singapore: Brunei Darussalam,2,1
1,15,8,103,40,Japan,China,Japan: China,1,2
1,15,18,115,41,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
