count,export_cntry,import_cntry,time,sim_index,export,import,ex_im,gen_index,seq_index
1,15,18,69,1,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,29,86,1,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,18,15,87,1,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,8,107,1,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,42,115,1,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,34,117,1,"Korea, Republic of",Syrian Arab Republic,"Korea, Republic of: Syrian Arab Republic",2,1
1,18,32,128,1,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,1
1,34,14,135,1,Syrian Arab Republic,"Iran, Islamic Republic of","Syrian Arab Republic: Iran, Islamic Republic of",3,1
1,18,11,138,1,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,18,37,142,1,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,11,35,170,1,"Hong Kong, China","Taiwan, Province of China","Hong Kong, China: Taiwan, Province of China",3,1
1,34,16,173,1,Syrian Arab Republic,Jordan,Syrian Arab Republic: Jordan,3,1
1,11,13,187,1,"Hong Kong, China",Indonesia,"Hong Kong, China: Indonesia",3,1
1,11,17,211,1,"Hong Kong, China",Kazakhstan,"Hong Kong, China: Kazakhstan",3,1
1,8,26,224,1,China,Myanmar,China: Myanmar,3,1
1,15,8,229,1,Japan,China,Japan: China,1,2
1,18,23,242,1,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,8,21,252,1,China,Lao People's Democratic Republic,China: Lao People's Democratic Republic,3,1
1,15,7,258,1,Japan,Cambodia,Japan: Cambodia,1,3
1,15,32,262,1,Japan,Singapore,Japan: Singapore,1,4
1,34,22,264,1,Syrian Arab Republic,Lebanon,Syrian Arab Republic: Lebanon,3,1
1,8,25,267,1,China,Mongolia,China: Mongolia,3,1
1,15,37,274,1,Japan,Thailand,Japan: Thailand,1,5
1,15,29,285,1,Japan,Philippines,Japan: Philippines,1,6
1,15,35,294,1,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,7
1,15,28,302,1,Japan,Oman,Japan: Oman,1,8
1,15,11,311,1,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,9
1,8,12,315,1,China,India,China: India,3,1
1,8,39,317,1,China,Turkey,China: Turkey,3,1
1,15,13,323,1,Japan,Indonesia,Japan: Indonesia,1,10
1,8,24,343,1,China,Maldives,China: Maldives,3,1
1,15,40,343,1,Japan,United Arab Emirates,Japan: United Arab Emirates,1,11
1,15,42,359,1,Japan,Viet Nam,Japan: Viet Nam,1,12
1,15,10,383,1,Japan,Georgia,Japan: Georgia,1,13
1,15,18,9,2,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,42,12,2,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,15,23,84,2,Japan,Malaysia,Japan: Malaysia,1,2
1,15,8,119,2,Japan,China,Japan: China,1,3
1,23,32,128,2,Malaysia,Singapore,Malaysia: Singapore,2,2
1,15,18,45,3,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,35,4,4,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,1
1,15,8,60,4,Japan,China,Japan: China,1,2
1,15,18,77,4,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,3
1,15,18,49,5,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,24,66,5,"Korea, Republic of",Maldives,"Korea, Republic of: Maldives",2,1
1,15,35,74,5,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,18,15,77,5,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,8,119,5,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,42,156,5,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,37,158,5,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,15,18,40,6,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,114,6,Japan,China,Japan: China,1,2
1,15,18,6,7,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,73,8,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,65,9,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,123,9,Japan,China,Japan: China,1,2
1,15,18,98,10,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,15,148,10,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,15,8,58,11,Japan,China,Japan: China,1,1
1,15,18,119,11,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,37,195,11,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,2
1,18,29,217,11,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,2
1,18,15,262,11,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,15,18,54,12,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,29,69,12,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,18,15,76,12,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,13,79,12,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,1
1,18,11,80,12,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,18,42,82,12,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,8,85,12,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,37,108,12,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,35,149,12,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,40,173,12,"Korea, Republic of",United Arab Emirates,"Korea, Republic of: United Arab Emirates",2,1
1,18,23,249,12,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,18,12,376,12,"Korea, Republic of",India,"Korea, Republic of: India",2,1
1,15,8,74,13,Japan,China,Japan: China,1,1
1,15,18,74,13,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,37,82,13,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,2
1,18,42,87,13,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,2
1,18,15,128,13,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,18,29,147,13,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,2
1,18,35,153,13,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,2
1,15,18,6,14,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,51,14,Japan,China,Japan: China,1,2
1,15,11,112,14,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,3
1,15,37,146,14,Japan,Thailand,Japan: Thailand,1,4
1,15,11,51,15,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,1
1,15,18,122,15,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,78,16,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,26,82,16,"Korea, Republic of",Myanmar,"Korea, Republic of: Myanmar",2,1
1,18,42,89,16,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,29,98,16,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,18,11,101,16,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,18,35,140,16,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,8,141,16,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,15,164,16,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,12,180,16,"Korea, Republic of",India,"Korea, Republic of: India",2,1
1,18,37,183,16,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,40,185,16,"Korea, Republic of",United Arab Emirates,"Korea, Republic of: United Arab Emirates",2,1
1,18,13,213,16,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,1
1,18,32,216,16,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,1
1,18,23,240,16,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,18,20,241,16,"Korea, Republic of",Kyrgyzstan,"Korea, Republic of: Kyrgyzstan",2,1
1,18,7,243,16,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,1
1,18,24,244,16,"Korea, Republic of",Maldives,"Korea, Republic of: Maldives",2,1
1,15,8,28,17,Japan,China,Japan: China,1,1
1,15,18,73,17,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,35,99,17,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,2
1,18,37,99,17,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,2
1,18,15,104,17,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,18,29,114,17,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,2
1,18,39,155,17,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,2
1,18,42,165,17,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,2
1,18,23,176,17,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,2
1,18,12,179,17,"Korea, Republic of",India,"Korea, Republic of: India",2,2
1,18,11,202,17,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,2
1,18,32,238,17,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,2
1,15,32,251,17,Japan,Singapore,Japan: Singapore,1,3
1,15,35,258,17,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,4
1,37,26,271,17,Thailand,Myanmar,Thailand: Myanmar,3,2
1,37,21,280,17,Thailand,Lao People's Democratic Republic,Thailand: Lao People's Democratic Republic,3,2
1,15,11,285,17,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,5
1,37,10,288,17,Thailand,Georgia,Thailand: Georgia,3,2
1,15,37,288,17,Japan,Thailand,Japan: Thailand,1,6
1,15,39,301,17,Japan,Turkey,Japan: Turkey,1,7
1,15,13,311,17,Japan,Indonesia,Japan: Indonesia,1,8
1,15,27,312,17,Japan,Nepal,Japan: Nepal,1,9
1,15,42,312,17,Japan,Viet Nam,Japan: Viet Nam,1,10
1,37,7,324,17,Thailand,Cambodia,Thailand: Cambodia,3,2
1,15,23,324,17,Japan,Malaysia,Japan: Malaysia,1,11
1,15,14,327,17,Japan,"Iran, Islamic Republic of","Japan: Iran, Islamic Republic of",1,12
1,15,12,333,17,Japan,India,Japan: India,1,13
1,37,19,341,17,Thailand,Kuwait,Thailand: Kuwait,3,2
1,15,29,342,17,Japan,Philippines,Japan: Philippines,1,14
1,8,25,422,17,China,Mongolia,China: Mongolia,2,1
1,8,4,433,17,China,Bangladesh,China: Bangladesh,2,1
1,11,40,441,17,"Hong Kong, China",United Arab Emirates,"Hong Kong, China: United Arab Emirates",3,2
1,8,41,443,17,China,Uzbekistan,China: Uzbekistan,2,1
1,8,33,477,17,China,Sri Lanka,China: Sri Lanka,2,1
1,8,20,491,17,China,Kyrgyzstan,China: Kyrgyzstan,2,1
1,23,28,536,17,Malaysia,Oman,Malaysia: Oman,3,2
1,29,1,566,17,Philippines,Armenia,Philippines: Armenia,3,2
1,23,6,581,17,Malaysia,Brunei Darussalam,Malaysia: Brunei Darussalam,3,2
1,13,31,624,17,Indonesia,Saudi Arabia,Indonesia: Saudi Arabia,2,8
1,12,5,666,17,India,Bhutan,India: Bhutan,3,2
1,12,30,709,17,India,Qatar,India: Qatar,3,2
1,12,17,738,17,India,Kazakhstan,India: Kazakhstan,3,2
1,12,2,760,17,India,Azerbaijan,India: Azerbaijan,3,2
1,13,38,798,17,Indonesia,Timor-Leste,Indonesia: Timor-Leste,2,8
1,15,32,83,18,Japan,Singapore,Japan: Singapore,1,1
1,15,35,111,18,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,35,8,115,18,"Taiwan, Province of China",China,"Taiwan, Province of China: China",2,2
1,15,18,124,18,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,3
1,18,42,151,18,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,3
1,18,15,167,18,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,3
1,18,29,191,18,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,3
1,18,23,195,18,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,3
1,18,41,198,18,"Korea, Republic of",Uzbekistan,"Korea, Republic of: Uzbekistan",2,3
1,18,39,263,18,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,3
1,15,35,103,19,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,1
1,15,18,105,19,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,5,20,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,35,35,20,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,15,36,20,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,42,60,20,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,8,62,20,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,11,78,20,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,15,35,132,20,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,15,18,48,21,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,35,137,21,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,15,18,113,22,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,23,134,22,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,18,15,165,22,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,13,183,22,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,1
1,18,8,214,22,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,15,18,40,23,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,23,75,23,Japan,Malaysia,Japan: Malaysia,1,2
1,23,13,89,23,Malaysia,Indonesia,Malaysia: Indonesia,2,2
1,15,11,100,23,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,3
1,23,37,102,23,Malaysia,Thailand,Malaysia: Thailand,2,2
1,23,31,103,23,Malaysia,Saudi Arabia,Malaysia: Saudi Arabia,2,2
1,23,42,103,23,Malaysia,Viet Nam,Malaysia: Viet Nam,2,2
1,11,8,108,23,"Hong Kong, China",China,"Hong Kong, China: China",2,3
1,23,12,111,23,Malaysia,India,Malaysia: India,2,2
1,11,35,112,23,"Hong Kong, China","Taiwan, Province of China","Hong Kong, China: Taiwan, Province of China",2,3
1,23,32,113,23,Malaysia,Singapore,Malaysia: Singapore,2,2
1,23,29,148,23,Malaysia,Philippines,Malaysia: Philippines,2,2
1,23,6,156,23,Malaysia,Brunei Darussalam,Malaysia: Brunei Darussalam,2,2
2,8,39,173,23,China,Turkey,China: Turkey,3,3
1,8,15,183,23,China,Japan,China: Japan,3,3
1,23,7,192,23,Malaysia,Cambodia,Malaysia: Cambodia,2,2
1,23,40,192,23,Malaysia,United Arab Emirates,Malaysia: United Arab Emirates,2,2
1,32,5,216,23,Singapore,Bhutan,Singapore: Bhutan,3,2
1,32,4,226,23,Singapore,Bangladesh,Singapore: Bangladesh,3,2
1,8,26,230,23,China,Myanmar,China: Myanmar,3,3
1,11,25,231,23,"Hong Kong, China",Mongolia,"Hong Kong, China: Mongolia",2,3
1,8,21,237,23,China,Lao People's Democratic Republic,China: Lao People's Democratic Republic,3,3
1,8,33,299,23,China,Sri Lanka,China: Sri Lanka,3,3
1,8,27,307,23,China,Nepal,China: Nepal,3,3
1,15,32,315,23,Japan,Singapore,Japan: Singapore,1,4
1,15,8,320,23,Japan,China,Japan: China,1,5
1,8,17,321,23,China,Kazakhstan,China: Kazakhstan,3,3
1,40,14,322,23,United Arab Emirates,"Iran, Islamic Republic of","United Arab Emirates: Iran, Islamic Republic of",3,2
1,40,28,323,23,United Arab Emirates,Oman,United Arab Emirates: Oman,3,2
1,37,19,332,23,Thailand,Kuwait,Thailand: Kuwait,3,2
1,15,35,336,23,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,6
1,15,29,349,23,Japan,Philippines,Japan: Philippines,1,7
1,15,37,355,23,Japan,Thailand,Japan: Thailand,1,8
1,15,39,357,23,Japan,Turkey,Japan: Turkey,1,9
1,15,13,361,23,Japan,Indonesia,Japan: Indonesia,1,10
1,40,16,384,23,United Arab Emirates,Jordan,United Arab Emirates: Jordan,3,2
1,15,25,384,23,Japan,Mongolia,Japan: Mongolia,1,11
1,15,12,385,23,Japan,India,Japan: India,1,12
1,28,30,408,23,Oman,Qatar,Oman: Qatar,4,2
1,39,10,411,23,Turkey,Georgia,Turkey: Georgia,4,3
1,40,22,424,23,United Arab Emirates,Lebanon,United Arab Emirates: Lebanon,3,2
1,15,42,436,23,Japan,Viet Nam,Japan: Viet Nam,1,13
1,40,34,492,23,United Arab Emirates,Syrian Arab Republic,United Arab Emirates: Syrian Arab Republic,3,2
1,40,24,503,23,United Arab Emirates,Maldives,United Arab Emirates: Maldives,3,2
1,40,2,511,23,United Arab Emirates,Azerbaijan,United Arab Emirates: Azerbaijan,3,2
1,15,27,514,23,Japan,Nepal,Japan: Nepal,1,14
1,15,37,22,24,Japan,Thailand,Japan: Thailand,1,1
1,15,18,113,24,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,2,25,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,42,32,25,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,8,46,25,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,21,73,25,"Korea, Republic of",Lao People's Democratic Republic,"Korea, Republic of: Lao People's Democratic Republic",2,1
1,18,37,85,25,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,25,91,25,"Korea, Republic of",Mongolia,"Korea, Republic of: Mongolia",2,1
1,18,15,95,25,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,35,106,25,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,29,111,25,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,18,23,133,25,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,15,8,149,25,Japan,China,Japan: China,1,2
1,18,32,154,25,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,1
1,18,11,163,25,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,18,13,248,25,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,1
1,15,40,268,25,Japan,United Arab Emirates,Japan: United Arab Emirates,1,3
1,15,35,63,26,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,1
1,15,8,65,26,Japan,China,Japan: China,1,2
1,15,32,70,26,Japan,Singapore,Japan: Singapore,1,3
1,15,18,77,26,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,4
1,18,42,86,26,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,4
1,35,23,89,26,"Taiwan, Province of China",Malaysia,"Taiwan, Province of China: Malaysia",2,1
1,35,11,90,26,"Taiwan, Province of China","Hong Kong, China","Taiwan, Province of China: Hong Kong, China",2,1
1,35,15,90,26,"Taiwan, Province of China",Japan,"Taiwan, Province of China: Japan",2,1
1,18,13,98,26,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,4
1,18,29,102,26,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,4
1,18,39,113,26,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,4
1,18,21,175,26,"Korea, Republic of",Lao People's Democratic Republic,"Korea, Republic of: Lao People's Democratic Republic",2,4
1,18,37,239,26,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,4
1,39,22,287,26,Turkey,Lebanon,Turkey: Lebanon,3,4
1,18,7,313,26,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,4
1,39,28,331,26,Turkey,Oman,Turkey: Oman,3,4
1,39,10,367,26,Turkey,Georgia,Turkey: Georgia,3,4
1,39,2,375,26,Turkey,Azerbaijan,Turkey: Azerbaijan,3,4
1,39,17,382,26,Turkey,Kazakhstan,Turkey: Kazakhstan,3,4
1,39,14,406,26,Turkey,"Iran, Islamic Republic of","Turkey: Iran, Islamic Republic of",3,4
1,39,31,423,26,Turkey,Saudi Arabia,Turkey: Saudi Arabia,3,4
1,14,34,520,26,"Iran, Islamic Republic of",Syrian Arab Republic,"Iran, Islamic Republic of: Syrian Arab Republic",4,4
1,14,1,620,26,"Iran, Islamic Republic of",Armenia,"Iran, Islamic Republic of: Armenia",4,4
1,15,37,38,27,Japan,Thailand,Japan: Thailand,1,1
1,15,8,44,27,Japan,China,Japan: China,1,2
1,15,7,93,27,Japan,Cambodia,Japan: Cambodia,1,3
1,15,18,144,27,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,4
1,15,18,45,28,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,60,28,Japan,China,Japan: China,1,2
1,15,13,60,28,Japan,Indonesia,Japan: Indonesia,1,3
1,15,23,64,29,Japan,Malaysia,Japan: Malaysia,1,1
1,15,42,78,29,Japan,Viet Nam,Japan: Viet Nam,1,2
1,15,18,88,29,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,3
1,15,29,2,30,Japan,Philippines,Japan: Philippines,1,1
1,15,18,18,30,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,41,31,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,72,32,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,37,169,32,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,15,18,82,33,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,59,34,Japan,China,Japan: China,1,1
1,8,11,89,34,China,"Hong Kong, China","China: Hong Kong, China",2,1
1,8,37,106,34,China,Thailand,China: Thailand,2,1
1,8,29,131,34,China,Philippines,China: Philippines,2,1
1,8,18,134,34,China,"Korea, Republic of","China: Korea, Republic of",2,1
1,8,21,140,34,China,Lao People's Democratic Republic,China: Lao People's Democratic Republic,2,1
1,8,42,148,34,China,Viet Nam,China: Viet Nam,2,1
1,8,23,149,34,China,Malaysia,China: Malaysia,2,1
1,8,40,164,34,China,United Arab Emirates,China: United Arab Emirates,2,1
1,8,15,168,34,China,Japan,China: Japan,2,1
1,8,32,310,34,China,Singapore,China: Singapore,2,1
1,8,35,335,34,China,"Taiwan, Province of China","China: Taiwan, Province of China",2,1
1,8,26,363,34,China,Myanmar,China: Myanmar,2,1
1,8,13,553,34,China,Indonesia,China: Indonesia,2,1
1,15,18,37,35,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,68,35,Japan,China,Japan: China,1,2
1,18,7,93,35,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,1
1,15,18,108,36,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,86,37,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,37,126,37,Japan,Thailand,Japan: Thailand,1,2
1,18,15,152,37,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,42,196,37,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,15,29,54,38,Japan,Philippines,Japan: Philippines,1,1
1,15,18,96,38,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,35,119,38,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,3
1,15,11,124,38,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,4
1,15,29,51,39,Japan,Philippines,Japan: Philippines,1,1
1,15,18,131,39,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,8,154,39,"Korea, Republic of",China,"Korea, Republic of: China",2,2
1,18,15,189,39,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,18,23,202,39,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,2
1,18,32,211,39,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,2
1,18,42,224,39,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,2
1,18,37,226,39,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,2
1,18,11,228,39,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,2
1,18,12,237,39,"Korea, Republic of",India,"Korea, Republic of: India",2,2
1,18,35,250,39,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,2
1,15,8,402,39,Japan,China,Japan: China,1,3
1,15,37,411,39,Japan,Thailand,Japan: Thailand,1,4
1,15,11,431,39,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,5
1,15,35,468,39,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,6
1,15,42,569,39,Japan,Viet Nam,Japan: Viet Nam,1,7
1,15,18,67,40,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,35,140,40,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,15,18,70,41,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,29,91,41,Japan,Philippines,Japan: Philippines,1,2
1,15,32,16,42,Japan,Singapore,Japan: Singapore,1,1
1,15,18,21,42,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,35,37,42,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,3
1,15,12,66,42,Japan,India,Japan: India,1,4
1,18,25,75,42,"Korea, Republic of",Mongolia,"Korea, Republic of: Mongolia",2,2
1,18,15,85,42,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,18,11,88,42,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,2
1,18,29,88,42,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,2
1,18,26,100,42,"Korea, Republic of",Myanmar,"Korea, Republic of: Myanmar",2,2
1,18,42,115,42,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,2
1,18,8,119,42,"Korea, Republic of",China,"Korea, Republic of: China",2,2
1,18,37,132,42,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,2
1,18,39,148,42,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,2
1,18,23,162,42,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,2
1,8,30,166,42,China,Qatar,China: Qatar,3,2
1,8,7,277,42,China,Cambodia,China: Cambodia,3,2
1,8,13,281,42,China,Indonesia,China: Indonesia,3,2
1,8,40,328,42,China,United Arab Emirates,China: United Arab Emirates,3,2
1,23,31,506,42,Malaysia,Saudi Arabia,Malaysia: Saudi Arabia,3,2
1,15,23,53,43,Japan,Malaysia,Japan: Malaysia,1,1
1,15,18,63,43,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,53,44,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,35,71,44,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,18,15,73,44,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
